GeoAssetID,GeoAssetName,Latitude,Longitude,CapacityMillionTonnesPerAnnum,CapacityKiloBarrelsPerDay,City,FromDate,ToDate
9686,Novatek Ust-Luga Refinery,59.712451,28.434846,6.24,125.00,Ust-Luga,2013-01-01,2014-12-31
9686,Novatek Ust-Luga Refinery,59.712451,28.434846,7.10,140.00,Ust-Luga,2015-01-01,
9687,Novoshakhtinsk Refinery,47.832288,39.856328,2.90,50.20,Novoshakhtinsk,2009-01-01,2017-07-31
9687,Novoshakhtinsk Refinery,47.832288,39.856328,6.00,100.40,Novoshakhtinsk,2017-08-01,
9688,TAIF Refinery,55.600926,51.95871,8.26,167.50,Nizhnekamsk,1979-01-01,
9689,TANECO Refinery,55.576343,51.916237,7.00,140.60,Nizhnekamsk,2011-01-01,2019-01-31
9689,TANECO Refinery,55.576343,51.916237,14.00,281.10,Nizhnekamsk,2019-02-01,
9690,Yaysky Refinery,56.123765,86.142317,3.00,60.00,Kemerovo,2013-01-01,2018-12-31
9690,Yaysky Refinery,56.123765,86.142317,6.00,120.40,Kemerovo,2019-01-01,
9692,Urai Refinery,60.080828,64.695646,0.10,2.01,Urai,1995-01-01,
9693,Kogalym Refinery,62.334052,74.481258,0.35,7.03,Kogalym,1997-01-01,
9694,Yanbu Refinery (Saudi Aramco),23.968557,38.250467,11.50,235.00,"Yanbu
  Al-Sinaiyah",1983-01-01,2010-12-31
9694,Yanbu Refinery (Saudi Aramco),23.968557,38.250467,11.75,240.00,"Yanbu
  Al-Sinaiyah",2011-01-01,2014-12-31
9694,Yanbu Refinery (Saudi Aramco),23.968557,38.250467,12.00,245.00,"Yanbu
  Al-Sinaiyah",2015-01-01,2018-03-31
9694,Yanbu Refinery (Saudi Aramco),23.968557,38.250467,12.25,250.00,"Yanbu
  Al-Sinaiyah",2018-04-01,
9695,Jubail SATORP Refinery,26.953433,49.499968,19.70,400.00,Al-Jubail,2014-07-01,
9696,Sasolburg NATREF Refinery,-26.799361,27.842769,4.93,105.00,Sasolburg,1971-01-01,2015-12-31
9696,Sasolburg NATREF Refinery,-26.799361,27.842769,5.15,110.00,Sasolburg,2016-01-01,
9697,Gothenburg Refinery,57.709381,11.826142,0.60,13.00,Gothenburg,1967-01-01,
9698,Sri Racha Refinery,13.096123,100.889912,8.73,177.00,Chon Buri,1971-01-01,
9700,Fang Refinery,19.847076,99.214331,0.12,2.50,Chang Mai,1900-01-01,
9701,Khersonv Refinery,46.671415,32.56961,1.50,30.00,Kherson,1938-01-01,2005-12-31
9702,Wilmington Refinery,33.779167,-118.232586,4.19,85.00,Wilmington,1969-01-01,
9703,Galena Park Refinery,29.728492,-95.229969,4.14,100.00,Galena Park,2015-06-01,
9704,Corpus Christi Refinery,27.817957,-97.50328,2.28,50.00,Corpus Christi,2015-02-01,
9705,Saint Rose Refinery,29.943593,-90.330443,2.75,56.00,Saint Rose,1900-01-01,2011-12-31
9705,Saint Rose Refinery,29.943593,-90.330443,2.25,46.00,Saint Rose,2012-01-01,2017-12-31
9706,Corpus Christi (MMP),27.806833,-97.438941,,,Corpus Christi,1900-01-01,
9707,Houston Refinery,29.75234,-95.122841,1.23,27.50,Houston,2015-07-01,
9708,Prudhoe Bay Refinery(Phillips 66),70.306822,-148.73131,0.74,15.00,Prudhoe Bay,1981-01-01,
9709,Wilmington Asphalt Plant Refinery,33.776586,-118.231043,0.31,6.30,Wilmington,1980-01-01,
9710,Atmore Refinery,31.180943,-87.440022,0.20,4.10,Atmore,1998-01-01,
9711,Fergana Refinery,40.446148,71.794354,5.32,108.00,Fergana,1958-01-01,
9712,Alty Arik Refinery,40.432418,71.511111,5.00,102.00,Alty Arik,1906-01-01,
9713,Bukhara Refinery,39.499734,64.703401,2.50,50.20,Bukhara,1997-01-01,
9714,San Roque Refinery,9.266838,-64.717255,0.26,5.20,Santa Anna,1952-01-01,
9715,Petro Monagas (Cerro Negro) Refinery,8.837801,-63.111242,,,Barcelona,2001-01-01,
9716,Petro Piar (Ameriven) Refinery,10.22023,-64.6205,9.37,190.00,Barcelona,2003-01-01,2012-12-31
9716,Petro Piar (Ameriven) Refinery,10.22023,-64.6205,7.35,145.80,Barcelona,2013-01-01,2013-12-31
9716,Petro Piar (Ameriven) Refinery,10.22023,-64.6205,9.37,190.00,Barcelona,2014-01-01,
9718,Marib Refinery,15.569029,45.798533,0.50,10.00,Marib,1986-01-01,
9719,Kasak Refinery,36.457658,42.67167,0.49,10.00,Mosul,1982-01-01,
9720,Daxie Refinery,29.9384892,121.9539875,7.89,160.00,Ningbo,2001-01-01,
9731,Mumbai Refinery,19.01701,72.89412,12.00,242.00,Mumbai,1955-01-01,
10786,Melaka Refinery Psr-1,2.2586,102.1373,5.00,104.00,Melaka,1994-01-01,2013-12-31
10786,Melaka Refinery Psr-1,2.2586,102.1373,6.50,130.00,Melaka,2014-01-01,2016-12-31
10786,Melaka Refinery Psr-1,2.2586,102.1373,6.00,115.00,Melaka,2017-01-01,
13312,Nghi Son Refinery,19.356072,105.779235,10.00,200.00,,2018-02-01,
14611,SOCAR STAR Refinery,38.789919,26.92265476,10.79,220.00,Aliaga,2019-07-01,
15945,La Libertad Refinery,16.767486,-90.131714,0.25,5.00,El Peten,2010-01-01,
15952,Tyulgan refinery,52.350342,56.143848,,0.70,Tyulgan,2020-01-01,
15953,Samara Petroneft refinery,53.080157,49.911389,1.50,30.00,Ufa,2014-01-01,2018-12-31
15953,Samara Petroneft refinery,53.080157,49.911389,8.00,160.00,Ufa,2019-01-01,
15954,Kardymovo refinery,54.884047,32.454007,,0.65,"Kolguyev
  Island",2001-01-01,
15955,Ufimsky refinery,54.8764,56.11912,7.50,150.60,Ufa,1938-01-01,2017-12-31
15955,Ufimsky refinery,54.8764,56.11912,6.50,132.56,Ufa,2018-01-01,
15956,Slavyansk refinery (NPZ UBK),55.612787,86.145564,3.00,60.25,Slavyansk-na-Kubani,2013-01-01,
15957,Kochenevsky refinery,55.010866,82.239299,0.50,12.00,Kochenyovo,2007-01-01,2017-12-31
15958,Krasnoleninsk refinery,61.010856,68.983891,0.20,5.50,Khanty-Mansiysk,1998-01-01,
15959,Kondinsky refinery,57.084254,65.636561,0.10,2.00,Tyumen,2008-01-01,
15960,Alexandrovsky refinery,44.714217,42.997577,,1.20,Aleksandrovskoye,2001-01-01,
15961,Komi (Ukhta) refinery,63.576694,53.72241,2.50,50.00,Komi,2007-01-01,
15962,Tomsk Refining AB refinery,59.172892,76.237544,0.50,12.00,Tomsk,2008-01-01,2013-12-31
15962,Tomsk Refining AB refinery,59.172892,76.237544,1.00,20.00,Tomsk,2014-01-01,
15963,Shakhty refinery,47.71441,40.236521,,0.65,Shakhty,2002-01-01,
15964,Gukovo refinery,48.039313,39.9164,,0.65,Gukovo,1995-01-01,
15965,Novy Urengoy refinery,66.088983,76.639013,,1.00,"Novy
  Urengoy",2005-01-01,
15966,Petrosakh refinery,46.939534,142.734978,0.46,4.20,Pervomaysk,1994-01-01,
15967,Strezhevoy refinery,60.837894,77.125895,0.30,7.00,Strezhevoy ,1999-01-01,
15968,Elkhovsky refinery,55.684239,52.468415,0.50,8.84,Elkhovsky,1995-01-01,
15969,Volkhov refinery,59.912091,32.362265,0.50,10.00,Volkhov,2011-01-01,
15970,Kolguyev Island refinery,68.782005,49.302375,,1.20,"Kolguyev
  Island",1985-01-01,
15977,Qinhuangdao Yuandong Refinery,39.863517,119.221163,,14.06,Qinhuangdao,2001-01-01,
15978,Dongyou Asphalt Refinery,21.770929,108.588861,,20.00,Qinzhou,2006-01-01,
15979,Hainan condensate Refinery,19.96033,110.0433,,6.03,Chengmai,1998-01-01,
15980,Qinhuangdao Asphalt Refinery,39.991059,119.636598,,104.00,Zibo,2005-01-01,
15981,Lianfu Refinery,33.196459,120.754533,,24.00,Tianjin,1980-01-01,
15982,Anbang (Penglai) Refinery,37.778083,120.621286,3.50,70.30,Yantai,2011-01-01,
15983,Zhanjiang II Refinery,21.143232,110.377725,,16.07,Zhanjiang,2001-01-01,
15984,Jinhai Hongye Refinery,32.181878,119.289229,,7.03,Xinmin,1986-01-01,
15985,Cat Lai Refinery,10.760608,106.785301,,7.00,Ho Chi Minh,1988-01-01,
15986,Muroran Refinery,42.361166,140.952596,9.00,175.00,Muroran,1956-01-01,2013-12-31
15987,Platon Gas Oil (Tema II) Refinery,5.671964,0.000309,0.10,2.50,Tema,2014-01-01,
15988,Sillamae Refinery,59.403242,27.742262,3.00,60.00,,2019-01-25,
15989,Tarragona II Refinery,41.105301,1.214371,,28.00,Tarragona,1965-01-01,2010-12-31
15989,Tarragona II Refinery,41.105301,1.214371,,27.70,Tarragona,2011-01-01,2012-12-31
15989,Tarragona II Refinery,41.105301,1.214371,,29.00,Tarragona,2013-01-01,2014-12-31
15989,Tarragona II Refinery,41.105301,1.214371,,27.71,Tarragona,2015-01-01,2016-12-31
15989,Tarragona II Refinery,41.105301,1.214371,,34.00,Tarragona,2017-01-01,
15990,Eastham Refinery,53.311778,-2.942779,,20.00,Ellesmere Port,1966-01-01,2010-12-31
15990,Eastham Refinery,53.311778,-2.942779,,18.00,Ellesmere Port,2011-01-01,
15991,H&R Olwerke Schindler GmbH Refinery,53.513603,9.953708,1.00,17.00,Hamburg,1920-01-01,
15992,Milford Haven Refinery,51.73894,-5.062576,,135.00,Milford Haven,1973-01-01,2012-12-31
15993,Abadan II Refinery,30.361402,48.26516,9.00,180.00,Abadan,2011-01-01,
15994,Laffan II Refinery,25.883624,51.560237,,166.00,Laffan,2016-02-01,
15995,Bosicor Oil Refinery (Mouza Kund II),24.917593,66.705339,,50.00,Mouza Kund,2014-01-01,2014-12-31
15995,Bosicor Oil Refinery (Mouza Kund II),24.917593,66.705339,,120.00,Mouza Kund,2015-01-01,
15996,Bandar Abbas II Refinery,27.151095,56.052018,6.00,120.00,"Bandar
  Abbas",2017-01-01,2018-01-31
15996,Bandar Abbas II Refinery,27.151095,56.052018,12.00,240.00,"Bandar
  Abbas",2018-02-01,2019-04-30
15996,Bandar Abbas II Refinery,27.151095,56.052018,25.00,450.00,"Bandar
  Abbas",2019-05-01,
15997,ExxonMobil Singapore Chemical Plant (Jurong Island III),1.26796,103.693404,,100.00,Singapore,2014-01-01,
15998,Khorramshahr Refinery,30.381204,48.186232,0.35,8.00,Khorramshahr,2015-01-01,
15999,Pengerang Integrated Petroleum Complex (PIPC),1.359843,104.170475,,300.00,Pengerang,2019-03-01,
16000,Fujairah II Refinery,25.182369,56.353999,,10.00,Fujairah,2019-01-01,
16001,Lake Charles II Refinery,30.183525,-93.32371,,,,,
16002,Long Beach Refinery,33.774372,-118.210457,,,,,
16003,Port Reading Refinery,40.559608,-74.240364,,,,,
16004,Coryton Refinery,51.51287,0.520958,,172.00,Stanford-le-Hope,1953-01-01,2010-12-31
16005,Daesan II Refinery,36.989444,126.343001,,158.00,Seosan,2014-01-01,2016-12-31
16005,Daesan II Refinery,36.989444,126.343001,,186.00,Seosan,2017-01-01,
16006,Ogbele Refinery,4.724225,7.060367,,1.00,Ogbele,2010-01-01,2018-12-31
16006,Ogbele Refinery,4.724225,7.060367,,11.00,Ogbele,2019-01-01,
16037,Chengda Refinery,37.370538,118.02877,5.00,100.00,Binzhou,2010-01-01,
16038,Chang Qing Refinery,34.360761,108.768105,,100.00,Chang Qing,1992-01-01,
16039,Jingbo Refinery,37.740753,117.634314,,42.00,Zibo,1992-01-01,
16040,Kangda Refinery,23.403499,116.564285,,28.00,Zhenjiang,2004-01-01,
16041,Binhua Refinery,37.395122,117.991088,5.00,100.00,Binzhou,2006-01-01,2020-07-09
16042,Hejian Refinery,38.444053,116.146173,,2.00,Hejian,1975-01-01,
16043,Jinan Changcheng Refinery,36.72995,117.16899,,12.05,Guangzhou,2002-01-01,
16044,Lanxing I Refinery,36.724182,117.17919,,263.20,Anning,2017-02-01,
16045,Yongxin Refinery,37.411507,117.989501,,20.00,Binzhou,2004-01-01,
16046,Beizhen Deying Refinery,41.314358,122.360212,,10.00,Jinzhou,2004-01-01,
16047,Wusheng Refinery,35.335399,115.187291,3.00,60.00,Heze,1900-01-01,
16048,Binzhou Refinery,37.481104,118.012111,2.50,50.00,Binzhou,2010-01-01,2018-07-31
16048,Binzhou Refinery,37.481104,118.012111,5.00,100.00,Binzhou,2018-08-01,2020-10-31
16049,Xinhai Refinery,35.091432,119.281272,,60.20,Lianyungang,2007-01-01,
16050,Huaxiang Refinery,36.304245,116.018041,,6.00,Weifang,2009-01-01,
16051,Luzhou Asphalt Refinery,28.889034,105.53415,,12.00,Yinchuan,2001-01-01,
16052,Guangyuanfa Asphalt Refinery,36.895711,117.450049,,16.00,JiNULL,2003-01-01,
16053,Nanchong Refinery,30.624691,106.062188,,7.03,Mudanjiang,1978-01-01,
16054,Nanyang Refinery,23.353428,116.366175,,38.00,Yinchuan,1997-01-01,
16055,Beifang Asphalt Refinery,41.177203,121.991833,,15.00,Panjin,1973-01-01,2010-12-31
16055,Beifang Asphalt Refinery,41.177203,121.991833,,25.00,Panjin,2011-01-01,2011-12-31
16055,Beifang Asphalt Refinery,41.177203,121.991833,,20.00,Panjin,2012-01-01,2013-12-31
16055,Beifang Asphalt Refinery,41.177203,121.991833,,25.00,Panjin,2014-01-01,
16056,Tahe Refinery,41.71602,83.047678,,100.00,Kuche,1980-01-01,
16057,Channelview II Refinery,29.81897,-95.124343,1.50,35.00,,2019-01-01,
16058,Kant Refinery,42.903714,74.827657,,,Kant,1900-01-01,
16059,Oxnard Refinery,34.196158,-119.125665,,,,,
16060,Tawke Refinery,36.864541,42.89621,0.15,3.50,Tawke,2009-01-01,
16061,Azadegan I Refinery,32.679707,51.866575,2.50,50.00,Azadegan,2019-01-01,
16062,Sharjah Refinery,25.306235,55.626921,,3.60,Sharjah,2008-01-01,
16063,Xinyue Refinery,37.740753,117.634314,,20.08,Binzhou,2005-01-01,
16064,Kunming Refinery,25.00226,102.73657,,2.41,Jieyang,2006-01-01,
16065,Huayou Refinery,41.159632,122.990749,,120.00,Dongying,1986-01-01,2017-02-28
16065,Huayou Refinery,41.159632,122.990749,,140.00,Dongying,2017-03-01,2018-07-31
16065,Huayou Refinery,41.159632,122.990749,,180.00,Dongying,2018-08-01,
16066,Bluestar Tianjin Refinery,38.930606,117.717921,,26.00,Tianjin,1969-01-01,
16067,Shouguanglianmeng Refinery,37.202419,118.8453,,26.00,Shouguang,1998-01-01,
16068,Lanxing II Refinery,38.951896,117.720756,5.00,100.00,JiNULL,1980-01-01,
16069,Hongrun Refinery,36.721184,119.166858,,30.10,Huhehot,1992-01-01,2011-12-31
16069,Hongrun Refinery,36.721184,119.166858,,100.00,Huhehot,2012-01-01,
16070,Haihua Refinery,37.14275,118.985831,,28.10,Weifang,1980-01-01,
16071,Huarong Refinery,36.575175,118.882367,,46.00,Dongying,1996-01-01,2017-06-30
16071,Huarong Refinery,36.575175,118.882367,,84.00,Dongying,2017-07-01,
16072,Taizhou Refinery,28.334479,121.612591,,52.20,Taizhou,1970-01-01,
16073,Jingfa Asphalt Refinery,41.974427,122.81889,,46.00,Binzhou,1998-01-01,2014-12-31
16073,Jingfa Asphalt Refinery,41.974427,122.81889,,70.30,Binzhou,2015-01-01,
16074,Yanan Refinery,36.658962,109.880978,,160.00,YaNULL,1988-01-01,2020-08-31
16074,Yanan Refinery,36.658962,109.880978,,140.00,YaNULL,2020-09-01,
16075,Yongping Refinery,36.553947,110.057053,,90.40,YaNULL,1953-01-01,
16076,Yanbian Refinery,42.775096,129.438623,2.20,50.00,Tumen,1989-01-01,
16077,Yangzhou Refinery,32.419437,119.527773,,6.00,Yangzhou,2003-01-01,
16078,Ningdong Refinery,38.168884,106.605416,,12.50,Nanyang,2001-01-01,
16079,Taipinghe Asphalt Refinery,41.194967,121.98202,,3.00,Panjin,1987-01-01,
16080,Mudanjiang Refinery,44.620341,129.630951,,2.00,Dongying,2006-01-01,
16081,Taxinan Refinery,38.17497,77.281146,,10.00,Poskam,1980-01-01,
16082,Zhongyuan Refinery,35.747903,114.965254,,26.00,Puyang ,1996-01-01,2010-12-31
16082,Zhongyuan Refinery,35.747903,114.965254,,24.00,Puyang ,2011-01-01,
16083,Beili Refinery,35.77274,114.96756,,6.03,Puyang,1979-01-01,
16084,Xingda Asphalt Refinery,41.208647,122.048494,,10.00,Panjin,1973-01-01,
16085,Qingyang Refinery,35.651019,107.627776,,36.10,Huaian,1958-01-01,
16086,Qihua Refinery,47.151863,123.901574,,10.00,Suining,1958-01-01,2012-12-31
16086,Qihua Refinery,47.151863,123.901574,,30.00,Suining,2013-01-01,
16087,Haiyou Refinery,35.398981,118.782339,,70.30,Rizhao,2006-01-01,
16088,Hongye Refinery,41.229718,122.01359,,64.00,Weifang,1997-01-01,2010-12-31
16088,Hongye Refinery,41.229718,122.01359,,100.00,Weifang,2011-01-01,2014-12-31
16088,Hongye Refinery,41.229718,122.01359,,115.00,Weifang,2015-01-01,2015-12-31
16088,Hongye Refinery,41.229718,122.01359,,100.00,Weifang,2016-01-01,2017-06-01
16088,Hongye Refinery,41.229718,122.01359,,140.00,Weifang,2017-06-02,
16089,Shenyang Paraffin Refinery,41.787448,123.26207,,14.00,Shenyang,1980-01-01,
16090,Shenyang Refinery,41.828615,124.058181,,14.06,Shenyang,1999-01-01,
16091,Liaozhong Refinery,41.489989,122.816295,,4.00,Panjin,2003-01-01,
16092,Jinao (Sihai) Refinery,30.463323,112.717791,,6.03,JiNULL,1972-01-01,2012-12-31
16092,Jinao (Sihai) Refinery,30.463323,112.717791,,10.00,JiNULL,2013-01-01,
16093,Songyuan Refinery,45.082529,124.853321,,10.00,Songyuan,1970-01-01,
16094,Xinying Asphalt Refinery,30.590901,105.292123,,20.00,Suining,2003-01-01,2012-12-31
16094,Xinying Asphalt Refinery,30.590901,105.292123,,40.00,Suining,2013-01-01,
16095,Pengxi Refinery,30.580857,105.287523,,28.10,Guangzhou,2004-01-01,2018-09-30
16095,Pengxi Refinery,30.580857,105.287523,,70.00,Guangzhou,2018-10-01,
16096,Yuanfeng Asphalt Refinery,35.431664,118.82827,,6.02,Rizhao,2005-01-01,
16097,Taizhou CNOOC Refinery,28.327873,121.604761,,60.00,Taizhou,2003-01-01,
16098,Kubiki Refinery,37.806839,139.083875,0.25,4.72,Niigata,1963-01-01,2011-12-31
16099,Ba Ria Refinery,10.458438,107.220091,,2.60,Ba Ria,2003-01-01,2015-12-31
16099,Ba Ria Refinery,10.458438,107.220091,,5.40,Ba Ria,2016-01-01,
16100,Harwich Refinery,51.943057,1.241448,,12.05,Harwich,1964-01-01,
16101,Salzbergen Refinery,52.316923,7.351225,0.30,8.00,Salzbergen,1860-01-01,
16102,Refi Pampa SA Refinery,-38.032128,-67.811633,0.15,3.10,,2017-01-01,
16103,Nanliang Refinery,38.425143,106.116292,,26.08,Nanchong,1958-01-01,
16104,Xingneng Asphalt Refinery,31.928323,120.100787,,12.00,Wuxi,2001-01-01,2011-12-31
16104,Xingneng Asphalt Refinery,31.928323,120.100787,,26.00,Wuxi,2012-01-01,
16105,Baota Petrochemical Refinery,38.192982,106.585128,2.20,50.00,Yinchuan,1997-01-01,
16106,Ningxia Refinery,38.478403,106.064631,,100.00,Yinchuan,2005-01-01,
16107,Yulin Refinery,22.572782,110.133667,,30.00,Yulin,1996-01-01,2012-12-31
16107,Yulin Refinery,22.572782,110.133667,,70.30,Yulin,2013-01-01,
16108,Shuangyi Refinery,38.728049,110.184401,,10.00,YaNULL,1998-01-01,
16109,Tianyi Refinery,22.583756,113.513367,,30.10,Zhongshan,1997-01-01,
16110,Zhejiang Zhoushan Refinery,30.307267,121.956227,12.50,250.00,Zhoushan,2019-06-01,
16111,Qingyuan Refinery,36.784816,118.192628,,60.00,Qingyang,2010-01-01,2018-08-31
16111,Qingyuan Refinery,36.784816,118.192628,,90.00,Qingyang,2018-09-01,
16112,Lingzhou Refinery,38.246376,106.549875,,110.50,Dongying,1994-01-01,
16113,Jincheng Refinery,37.053147,117.900239,0.50,6.03,Qianjiang,1997-01-01,2017-12-31
16113,Jincheng Refinery,37.053147,117.900239,3.00,66.00,Qianjiang,2018-01-01,
16114,Huifeng Refinery,36.898181,118.101326,,8.00,Anshan,1988-01-01,2011-12-31
16114,Huifeng Refinery,36.898181,118.101326,,10.00,Anshan,2012-01-01,2014-12-31
16114,Huifeng Refinery,36.898181,118.101326,,20.00,Anshan,2015-01-01,
16115,Huikaifeng Refinery,37.422915,118.375941,,36.00,Zibo,1997-01-01,
16116,Baota Zhuhai Refinery,21.988945,113.207172,,30.00,Zhuhai,2010-01-01,2016-03-31
16116,Baota Zhuhai Refinery,21.988945,113.207172,,120.00,Zhuhai,2016-04-01,
16117,Sungri Refinery,42.313159,130.349161,,42.00,Rason,1970-01-01,
16118,Shebelinka Refinery,50.352,35.9999,,20.00,Andreevka,1960-01-01,
16119,TWU Refinery,-7.143298,111.726583,1.00,18.00,Bojonegoro,2009-01-01,2018-12-31
16120,Hongyuan Refinery,37.154091,117.84035,2.20,50.00,Panjin,2010-01-01,
16121,Oro Negro Refinery,-17.963241,-62.964509,0.20,3.25,,2002-01-01,
16122,Mongla Refinery,22.508012,89.588889,0.10,2.50,,2013-01-01,
16123,Tursunzoda I Refinery,38.5302,68.2148,,2.00,Tursunzoda,2013-01-01,
16124,Sungai Pakning Refinery,-2.97816,104.79944,2.50,50.00,Palembang,1957-01-01,
16125,Konibodom II Refinery,40.29988,70.398931,,1.40,Konibodom,2016-01-01,
16126,Golmud Refinery,41.714423,83.103929,,30.00,Golmud,1993-01-01,
16127,Baldzhuvan  Refinery,37.854244,69.753212,,0.24,Kulob,1995-01-01,
16128,Dongfang Refinery,37.211517,116.897803,,6.03,Dongying,1996-01-01,2011-12-31
16128,Dongfang Refinery,37.211517,116.897803,,70.30,Dongying,2012-01-01,
16129,Dongfang Hualong Refinery,37.097528,118.390133,,40.17,Dongfang,2014-01-01,
16130,Hi-TECH Refinery,38.079894,118.898449,,70.00,Dezhou,1970-01-01,
16131,Zhenghe Refinery,37.131738,118.425729,,60.00,Dongying,1975-01-01,2012-12-31
16131,Zhenghe Refinery,37.131738,118.425729,,70.30,Dongying,2013-01-01,2013-12-31
16131,Zhenghe Refinery,37.131738,118.425729,,100.00,Dongying,2014-01-01,
16132,Dongying Shandong Shenchi Petrochemical Refinery,38.096994,118.879289,,30.00,Dongying,2001-01-01,2015-12-31
16132,Dongying Shandong Shenchi Petrochemical Refinery,38.096994,118.879289,,100.00,Dongying,2016-01-01,2020-04-30
16132,Dongying Shandong Shenchi Petrochemical Refinery,38.096994,118.879289,,130.00,Dongying,2020-05-01,
16133,Hualian Refinery,41.286519,121.953847,,20.09,Guangzhou,1998-01-01,
16134,Hi-Tech Ruilin Refinery,31.1526,121.439728,,70.30,Dongying,1988-01-01,
16135,Yatong Dongying Petrochemical Refinery,38.086954,118.879539,,16.00,Dongying,2002-01-01,2010-12-31
16135,Yatong Dongying Petrochemical Refinery,38.086954,118.879539,,56.00,Dongying,2011-01-01,
16136,Qirun Refinery,37.272359,118.715244,,13.05,Qinhuangdao,1981-01-01,2016-12-31
16136,Qirun Refinery,37.272359,118.715244,,60.00,Qinhuangdao,2017-01-01,
16137,Shengkai Refinery,46.542696,125.084763,,6.03,Dongying,2004-01-01,
16138,Wantong Refinery,37.476088,118.668182,,20.00,Dongying,1998-01-01,
16139,Dongying CNOOC Refinery,38.077,118.863215,,30.00,Dongying,1989-01-01,
16140,Shtar Refinery,37.419119,118.665445,,30.00,Dongying,1971-01-01,
16141,Gaofu Refinery,22.983561,112.84803,,26.00,Foshan,1997-01-01,2012-12-31
16141,Gaofu Refinery,22.983561,112.84803,,50.20,Foshan,2013-01-01,
16142,Mingyuan Refinery,32.435688,119.892258,,12.00,Luzhou,2004-01-01,
16143,Shengkai Asphalt Refinery,46.530102,125.088019,,4.00,Dongying,2005-01-01,
16144,Dongying Dongming Refinery,35.265173,115.070427,,4.00,Dongying,2005-01-01,
16145,Qinghai Refinery,41.716017,83.107866,,20.09,Qiqihar,1998-01-01,
16146,Haishengda Refinery,23.049198,112.829034,,12.05,Foshan,2003-01-01,
16147,Futeng Asphalt Refinery,23.228899,113.070987,,16.07,Foshan,2004-01-01,
16148,Ruifeng Refinery,22.879625,112.917714,,12.00,Dongying,2006-01-01,2011-12-31
16148,Ruifeng Refinery,22.879625,112.917714,,60.25,Dongying,2012-01-01,
16149,Jiasheng Asphalt Refinery,22.957238,113.590471,,4.00,Zibo,1992-01-01,
16150,Panlong Refinery,22.906602,113.504513,,20.00,Changchun,1972-01-01,
16151,Huahong Refinery,22.636871,113.579055,,64.28,Zibo,1992-01-01,
16152,Shengshi Refinery,35.21123,115.56187,,40.10,Heze,2007-01-01,2020-08-14
16153,Dongming Refinery,35.304415,115.123117,,120.50,Heze,1989-01-01,2011-12-31
16153,Dongming Refinery,35.304415,115.123117,,240.00,Heze,2012-01-01,
16154,Yingchang Asphalt Refinery,22.804937,113.037536,,12.00,Heshan,2004-01-01,
16155,Hohhot Refinery,40.695169,111.531457,,54.20,Dongying,2010-01-01,
16156,Qingjiang Refinery,33.572469,118.997237,,27.00,Golmud,1996-01-01,2010-12-31
16156,Qingjiang Refinery,33.572469,118.997237,,30.10,Golmud,2011-01-01,
16157,Liaotong Refinery,41.013603,122.199045,,5.02,Yancheng,1992-01-01,
16158,Dawa Refinery,41.014181,122.057973,,4.02,Panjin,1971-01-01,
16159,Nong'an Refinery,43.758256,125.188652,,40.20,Yinchuan City ,2002-01-01,2010-12-31
16159,Nong'an Refinery,43.758256,125.188652,,100.00,Yinchuan City ,2011-01-01,
16160,Changyi Refinery,36.840321,119.356106,,60.25,Changyi,1988-01-01,2012-12-31
16160,Changyi Refinery,36.840321,119.356106,,160.00,Changyi,2013-01-01,
16161,Dalian III (Petrochemical) Refinery,39.5654,121.266701,,430.00,Dalian,2019-05-01,
16162,Dandong Refinery,40.05044,124.325189,,4.00,Dandong,1987-01-01,
16163,Bluestar Daqing Refinery,46.308829,124.692926,,44.10,Daqing,2005-01-01,
16164,Daqing III (ChemChina) Refinery,46.52225,125.08556,,30.00,Daqing,1980-01-01,
16165,Daqing Lianyi Refinery,46.327218,124.754875,,10.00,Daqing,1993-01-01,
16166,Shandong Hengyuan Refinery,37.18769,116.845334,,20.09,Foshan,2003-01-01,2014-12-31
16166,Shandong Hengyuan Refinery,37.18769,116.845334,,30.00,Foshan,2015-01-01,
16167,Dongguan Yelian Refinery,22.9489,113.570361,,12.05,Dongguan,1980-01-01,
16168,Huaxing Refinery,36.965945,118.548646,,24.10,Liaocheng,1979-01-01,2017-12-31
16168,Huaxing Refinery,36.965945,118.548646,,76.00,Liaocheng,2018-01-01,
16169,Lihuayi Refinery,37.534426,118.235596,,4.01,Shenyang,1970-01-01,2016-12-31
16169,Lihuayi Refinery,37.534426,118.235596,,70.00,Shenyang,2017-01-01,
16170,Rudaki Refinery,38.4368,68.7842,,1.70,Rudaki,2013-01-01,
16171,Mbini Refinery,1.580877,9.610058,,20.00,Mbini,2017-01-01,
16172,Petit Couronne Refinery,49.376286,1.02069,8.00,162.00,"Petit
  Couronne",1929-01-01,2013-12-31
16173,Berre Letang Refinery,43.494538,5.180837,5.00,105.00,"Berre
  Letang",1929-01-01,2011-12-31
16174,Mantova Refinery,45.149513,10.8227,2.50,52.50,"STRADA
  CIPATA",1946-01-01,2013-12-31
16175,Amara Refinery,31.872333,47.186803,1.50,30.00,Amarah,2010-01-01,
16176,Sininya Baiji Refinery (Lanaz),36.135401,43.790775,1.00,20.00,Baiji,1979-01-01,
16177,Dukan Refinery,35.87885,44.96682,1.00,20.00,Dukan,2016-01-01,
16178,Karachaganak Refinery,51.455585,53.382597,,17.00,Karachaganak,1980-01-01,
